55130,58766,63902,69109,75794,83278,85886,84860,83549
76501,80828,86506,92228,100697,115198,117777,115497,115002
65187,69294,72089,75449,78551,81662,82670,81957,81889
50383,57684,63889,70426,84394,93342,92929,91302,90099
103828,146856,187913,207021,226449,238598,240924,238506,237171
60886,98548,124029,144366,157309,162240,161460,158074,155727
45001,46505,48488,51504,53764,56035,57499,56693,56204
66318,77548,86854,92971,107124,116421,120271,119594,119639
101459,111389,120931,129851,135927,143116,146562,146461,144618
110792,146358,166243,178587,194947,206090,212947,220232,223926
123269,167177,186618,194205,206132,217930,225018,236316,243855
139368,195917,223241,253479,285259,298253,308307,315792,326313
77225,76311,70876,70408,73620,72021,71063,70010,71502
69511,77137,78435,76960,87599,97571,108039,116696,123079
65369,83997,104034,118603,137585,144402,147909,148576,149872
67938,81755,90088,94431,103617,110789,119712,124393,129691
32047,43548,50925,58935,63491,64430,65076,67448,69611
39512,46505,49713,55212,56890,62588,70170,76688,80745
77704,108990,119309,129287,138919,144726,149511,153305,158777
38717,48034,55747,61499,69029,73084,73967,73677,74711
74477,100629,114920,125923,141400,151756,154292,154684,154310
31699,46632,50888,58114,63929,69929,69524,70126,68888
37323,56127,62734,67635,72473,75322,74954,75507,82977
51775,70391,79591,85697,94864,96972,103247,104748,106736
42753,79355,98223,107964,128376,133600,131047,128278,131415
31935,39043,45594,53991,59706,63920,64386,63474,63309
27308,51232,77335,87586,95740,98221,97381,98964,101700
27923,43083,49704,51462,54342,58172,56413,54006,54012
14643,20995,35842,49381,63064,66208,67638,69783,69990
21646,32339,43219,48227,53169,54884,53758,53619,57473
18524,30785,38894,43616,48935,52705,56673,60284,65298
71360,90322,93467,94673,97974,96390,100118,101960,105695
21990,27690,31624,34171,38319,43225,46999,48389,50272
10112,14220,21005,23867,27100,29792,32216,36535,42494
14475,23595,28978,31567,35067,35607,35752,37050,38706
20006,25807,31197,34467,38746,39808,39711,39122,39054
10147,10734,11361,11622,12497,13609,13718,13356,12537
7505,7985,9295,10406,11566,12484,12836,15434,17323
10465,14216,16080,17204,18265,19706,19816,19479,18887
25641,26084,27045,29232,33709,37822,37301,35401,32913
15049,16000,17393,19865,21946,23134,23322,22906,22147
14072,14724,16107,17043,18991,21371,22246,22217,21079
4634,5779,10301,13931,16812,17973,17008,15985,15305
10414,10625,11131,12497,13489,14251,13966,13271,12418
8090,8917,9511,9989,10073,10194,9782,9684,9039
13099,12912,12817,12707,12571,12602,12199,11518,10888
8275,8591,8908,8963,8906,8809,8560,8352,7908
16477,16389,16190,16118,15919,15628,15061,14479,13436
5067,4931,4704,4593,4490,4323,4119,3795,3348
10493,10650,11030,11546,11797,12197,12107,11963,11605
11425,11565,12012,12508,13564,14414,15197,15062,14470
15652,17703,19700,22022,24626,28514,30126,30855,30998
25137,25846,28469,31720,33659,36880,37724,37061,35774
16656,22526,29537,31212,33837,35712,35193,34620,33641
20244,28072,34546,37005,40419,45056,47336,46646,46923
12207,15806,18462,20340,24194,27775,29021,30857,31153
482293,659356,746430,788930,829455,856878,887164,924319,961749
90415,90374,89416,87883,85138,82180,78697,75020,70210
261055,319291,364244,397822,436596,440555,448642,466608,473919
325426,423101,479439,506966,533270,540817,550074,569835,609040
55236,56139,56257,56035,54575,52880,51412,50527,49290
79956,96840,110711,120201,123433,123499,122768,122234,129312
253591,344558,400863,427473,456210,461503,464841,472579,484457
80520,91777,112753,130873,145206,152245,151197,151240,155491
58203,64942,71521,76929,83437,91664,93779,93260,93015
59365,67869,85897,95049,105855,112662,116898,121139,128933
60068,80804,101180,121213,144688,162624,170934,171246,172183
32065,33406,35603,38513,45179,54520,59605,61701,61751
61136,63189,65405,67974,69800,71382,71176,70643,69058
99955,117852,125155,136365,151471,152887,154036,158785,164530
169115,225215,272904,311155,347002,362880,373778,380963,404012
28065,26755,25462,25159,25334,24328,23235,22198,20788
155852,194068,216394,237617,257716,277061,278218,280255,280416
56485,82936,106635,124682,140059,146245,150527,152641,163984
66995,113262,134479,142184,148615,154509,168848,180729,189781
49240,76218,101061,111659,120628,124257,127733,131205,134017
42308,41735,41159,40965,39866,39283,37653,36475,35766
40988,63288,76157,85705,95052,99694,102573,102812,107853
70440,76016,77286,84310,89242,93216,92076,90977,89168
52034,56653,56102,56777,54876,54273,52839,50162,48073
21880,32251,64673,93756,115675,123654,132984,155290,164877
26375,37401,59236,67008,72157,79495,82552,84770,86726
25500,31832,38837,46460,52818,57575,58593,59108,60355
25357,28511,31939,37532,50036,65218,72595,75735,73212
28011,28862,29970,35745,55131,72278,79780,81102,88176
10509,12968,24974,32214,37082,47450,50431,53005,60345
12116,14852,23315,33291,42852,48666,50176,51370,51087
58801,57323,55652,53748,51228,48945,47154,44763,42104
40186,40559,41160,42226,42261,43357,42914,42086,39814
84519,89344,92048,93573,93275,93544,90943,87332,82866
42377,42695,43954,46299,50692,58405,60614,59024,56089
43112,43100,42816,43453,43431,43547,42835,42305,40962
21939,23099,25802,29460,33833,42363,47036,49548,50113
6259,8465,12807,17463,19298,20019,19885,21385,21234
8825,8952,9553,14208,22493,25615,25475,24377,22580
5381,5570,5645,5639,5620,6156,6747,6705,6454
17367,17141,17133,17429,17683,18201,17603,16950,16002
14857,17288,18205,18337,17988,17739,17076,16166,15154
17639,17887,18037,18504,19300,20196,20266,19009,18004
8198,7873,7971,8331,8347,8517,8401,8389,7920
23192,24434,25387,25923,26430,26814,26721,25981,24675
9929,10095,10486,10997,11135,11302,11648,11656,12034
7068,7182,7551,7804,7956,8250,8244,7838,7340
9353,9674,10132,10636,11155,13133,13892,14543,14752
11237,11473,11691,11975,12230,13238,13103,12850,12151
7514,7527,7487,7973,8285,8846,8625,8564,8035
11906,11662,11509,11640,11482,11339,10628,9824,9073
14620,13932,13612,13391,13218,12678,12121,11514,10671
8475,8484,8486,8267,7939,8129,8019,7942,7738
13316,13067,12843,12442,11696,11071,10521,9778,8950
74185,61656,54801,50493,39472,34780,36035,41778,47115
103850,90097,82700,79973,68041,63923,72526,98399,122762
223978,209492,201257,194591,158499,144885,159398,185861,205131
390657,367218,343928,332722,296790,279048,286726,305716,326309
234326,216250,202351,195876,181269,172474,176017,189632,206626
240769,207649,186048,176804,162969,153918,156325,165186,175928
281237,250714,232796,229986,222944,215681,215979,231173,247606
355873,355382,362270,388927,385159,365604,376840,420845,460819
397302,366058,346247,357732,344611,325377,324608,346357,365302
295612,285003,273791,269166,251222,243100,250140,264064,268330
734990,691337,661147,662814,647914,636276,650331,665674,693373
787338,805787,797292,811304,789051,781104,814901,841165,877138
274491,263815,247035,242442,205625,188472,196682,203334,204492
378723,373075,345733,335936,319687,306581,309526,310627,314750
553016,560716,542449,539842,529485,515803,522103,528587,549569
354427,321078,288626,278455,261870,246252,249017,250585,284678
431219,419996,387458,367579,354647,334127,326764,330412,335544
247013,217905,198126,190061,184809,176886,180468,191207,203296
471777,498286,498266,505556,518943,511415,513575,523083,535824
527931,559665,564156,587887,618663,635746,658132,692339,716124
571791,609025,619961,622640,631163,622270,617123,624807,683426
462954,442328,420187,419017,424801,424478,421519,424878,442586
446758,473656,495231,514812,565939,589414,619953,653944,678967
253407,322580,387178,426654,466347,503363,536046,560012,580053
117057,138129,142675,146523,152824,157884,164709,172566,179668
136959,139508,136910,138783,139077,135051,135746,137525,138734
155693,164950,164526,166252,165564,165721,171612,177016,186083
70954,86152,98990,110828,125960,137234,141394,142354,139339
163173,182474,192198,201972,209396,216211,226769,245623,255506
75662,83864,89344,97543,105372,107292,106532,110143,112297
157488,175924,180548,191071,197677,198574,204759,216119,223593
202499,255305,295405,321188,349050,360525,377494,405534,426987
94448,102714,102456,104642,105899,109279,111825,114112,118852
137373,156181,154610,158673,164013,172946,178623,183796,187035
98557,126847,145448,156031,165928,166537,167942,176538,180052
96545,112649,119363,123798,134002,135112,142290,144929,153557
81259,88159,91010,95467,100982,105786,111404,117604,120650
59709,64495,64144,64881,65833,66719,72187,72667,75510
37938,46457,48694,51478,58062,61497,61427,61074,59796
60297,70043,70836,73784,74189,74656,75711,78319,78751
46173,58464,65553,69881,75132,76355,77212,79353,83068
51911,60574,61913,65066,67539,67386,68037,73529,74104
78075,100821,106556,110079,113818,111097,113302,115330,116546
41275,50842,57198,60930,65562,67015,66052,66553,70053
30672,65466,95248,122135,144489,148113,145862,145877,147648
30817,43924,48154,50766,58635,62806,69235,76492,84835
22783,33129,42017,47203,52103,55095,56013,56514,57032
45187,56970,62810,66529,71940,75355,78351,79587,80868
144660,158979,158235,162899,170290,175073,180885,189735,196511
17687,20739,22803,27033,30967,32714,32892,33691,33497
8835,11463,13854,15787,16444,16701,16631,15941,16650
5036,4686,4230,4012,3808,3560,3256,2930,2558
11733,10559,9808,9273,8752,8257,7575,6741,6045
10889,11097,10734,10377,10014,9693,9224,8702,8461
251,274,278,297,315,317,302,308,341
3654,3685,3684,3653,3505,3163,3147,3161,2883
2081,2093,2210,2281,2314,2276,2144,2068,1889
4857,4631,4228,4167,3911,3831,0,2439,2676
203,177,225,260,293,275,308,292,348
10316,10318,10244,10024,9420,9476,9488,8837,8231
234,205,192,225,203,237,203,214,201
782,1507,1879,2303,2361,2809,2824,2723,2785
2238253,2621771,2773674,2992926,3220331,3307136,3426651,3579628,3688773
973497,1014951,1040802,1088624,1173603,1202820,1249905,1327011,1425512
317297,421991,494255,546517,602436,646513,681150,701630,717544
347576,389557,421107,427116,433358,432193,428645,426178,418325
163671,195635,214293,229990,245950,253822,254633,258958,260780
139249,165552,172629,175495,174307,170329,167583,171158,174314
228978,265975,300248,328387,350330,368651,379185,396014,409657
163631,173519,177467,185941,193417,200103,200173,198741,198327
129621,152023,171016,185030,201675,212874,220809,228420,235081
48242,56298,58479,57656,56704,56578,57281,58033,58302
45532,47888,48687,50471,52440,54152,52253,49861,48352
75226,103663,123133,141803,155620,164722,168142,168317,170145
82894,108955,145392,175600,197283,208627,217369,222403,224420
102760,145881,167935,177669,194866,203933,212761,221220,228186
43751,61616,70052,77766,89567,98123,99544,100579,101039
44492,59783,77498,93159,105822,113430,117519,123764,127707
56727,80562,93503,100000,112102,118159,125694,128174,129436
30237,36928,39919,41706,42600,43596,44156,44134,44020
24960,50367,65078,71152,77926,80680,81019,81767,83167
19609,24026,28359,29231,29536,29883,30413,31531,32766
22946,30696,36417,40141,44532,47438,46369,47457,47672
26154,27866,29931,31211,31599,32285,32259,32590,33032
21650,24859,27221,28936,29415,30576,30802,30247,29522
6028,7356,8626,9371,10054,10398,10222,10173,10010
8876,10511,12832,14006,14895,15599,16582,17530,17972
11875,12232,12601,12904,13097,13270,12987,12399,11676
14235,14130,13803,14082,14342,14340,13605,12655,11764
8205,9972,10673,11227,11941,12698,13396,15123,16369
21299,20816,19882,19792,19365,18411,15829,14206,13853
10284,9999,9968,9834,9588,9606,9075,8714,8212
23299,24552,25456,26027,27717,28389,27721,27430,26848
18436,24923,29873,35312,40424,43088,42760,42045,42089
2757,2895,3539,2892,3549,3478,3482,3507,3459
631923,681108,730733,759568,776775,796456,808969,813847,811901
279395,283440,289234,291251,290923,293250,292887,288457,282674
102220,105833,109429,110568,110228,109584,107662,104749,102292
94990,93686,95892,97638,99265,101427,97896,94648,91451
101245,99746,102134,103552,104499,106563,106016,104634,101202
44581,44375,44963,44204,43437,42494,41641,39956,38600
37890,37085,36705,35959,34863,33800,33085,31482,29762
85365,81746,78791,74620,70938,67962,65033,62058,58911
41059,40954,41833,42546,43116,43760,43526,42668,41862
83107,80460,80206,79366,76511,75591,73902,70705,66427
78444,80471,82984,84181,83377,84051,84297,83269,81876
67785,62900,61488,60612,56803,54780,53021,49844,47702
44158,42720,41980,41704,41072,40744,39699,37831,35457
62038,62017,62516,62781,61289,60354,58820,56962,54550
217679,214309,216320,216348,212248,212060,211870,208082,203899
47582,46533,47490,48332,48465,48828,48456,47043,45560
92558,87504,84942,81939,78061,74949,72173,67386,62727
49689,48177,48482,48009,47394,46490,45386,43555,40361
61995,63352,62830,64472,65566,66118,65492,63329,61624
35651,36480,35605,35567,35517,34830,34278,32813,31424
11760,11737,12232,12282,12290,12840,13313,13497,13724
7398,7515,7910,8172,8171,8483,8535,8545,8582
9534,10442,11396,12083,12761,13523,13643,13363,12791
24632,22070,20280,18526,17557,16786,15813,14703,13303
8170,7338,7048,6780,6421,6213,5814,5338,4907
8374,10871,9514,9491,9986,9606,9130,8713,8396
16092,14328,13841,13464,12955,12865,12389,11719,10881
5429,5139,5346,5502,5522,5702,5028,4806,4800
9559,8928,8638,8427,8094,7781,7510,7019,6438
680,674,595,526,479,474,449,438,366
350085,372835,391554,401070,408942,417595,420804,421239,421953
170841,181151,186900,188006,187869,186827,185682,181229,176061
47124,48419,49512,49825,49514,48316,47136,46331,44959
60883,61789,62413,62112,60766,58786,56680,54495,51726
30039,30456,30744,30880,30923,31841,33363,34002,33676
41847,42338,43096,43588,43754,43439,43084,42694,41852
41403,41805,43530,44150,44521,45918,48092,49429,49410
35367,35791,36497,36711,36374,35785,34625,33533,32067
68979,67583,66844,66422,65113,62965,60182,58140,54724
83631,88372,91317,93742,92912,92981,93503,94209,93588
1357,1386,1360,1419,1371,1658,2153,2673,2967
23717,24015,24028,24100,23671,23677,23362,23039,21965
27473,27226,27870,27974,27237,27444,27994,28011,27466
27638,28542,29163,29551,29625,28886,28276,28005,27182
19311,19083,18631,18819,17569,17007,15915,14700,13651
361379,395263,417684,430481,442868,453975,456438,454607,462361
68303,69567,69945,69915,68692,67368,63963,61871,57900
95684,100273,104329,106041,106075,107965,108622,109084,108433
48220,46816,45115,43283,40309,37133,34531,32823,29858
29224,28238,27351,25860,23471,21580,19852,18050,16300
69664,74405,77335,80877,80714,80333,78563,74982,71887
28530,28726,28784,28789,27517,26502,25541,24517,23032
32225,33139,34106,34628,34207,34722,34670,34847,34651
65725,73459,81286,92331,98499,103580,106977,109450,110459
32933,35308,37253,39061,39934,42033,45077,47207,48680
13598,23757,31817,36080,39769,42945,45581,47977,51885
4267,4267,4256,4271,4554,4514,4922,5677,6147
21541,22494,23682,24591,26078,30318,34304,35712,36940
10890,16870,20814,23032,24688,26367,26560,26896,26927
31323,30921,30636,29828,28782,26965,25396,23790,22216
17107,17091,17115,17306,16897,16409,15891,15236,14277
23181,22639,22475,22058,20678,19716,19149,18959,18535
15488,14664,14044,13565,12831,12053,11267,10549,9735
33138,31975,31277,30328,28065,25590,23673,21792,19565
231901,248838,259638,269083,270911,272970,269557,269144,266796
56445,60205,61844,65670,68041,67204,68145,68402,67760
33702,33890,34049,34011,33774,33496,33295,32182,31340
44694,43797,43379,43118,41837,41069,39632,37843,35291
32691,31025,30852,30416,29805,29162,28143,26961,25466
52614,57252,59579,61452,62283,62890,64898,66831,67450
29436,30238,30975,31830,31743,32432,32178,31081,29989
76720,79808,81942,83953,84897,85533,87699,87742,85614
68797,72174,75983,80707,83372,86870,91173,92318,91900
20244,19876,19667,19550,19387,20183,21182,20764,20647
5524,4814,4510,4318,4203,4032,3759,3405,3046
14442,13913,13820,13886,13804,13616,13221,12274,11551
25641,25752,25992,26128,25448,25158,25017,23995,23160
13157,13092,13036,13384,13222,12362,11630,11023,10563
10841,11577,11818,12310,12425,12201,12119,11630,11062
9291,9475,9156,9791,10598,10251,9983,9217,8580
18090,17873,18114,18026,17835,17567,17313,16780,16099
190289,201072,204654,207695,205896,206393,201710,199749,198992
50046,51976,53569,54796,54804,54691,54090,52572,50619
31188,32607,32901,33158,33903,35398,35513,35017,33588
38748,39330,39142,39482,39263,39521,39797,38686,36832
36858,36766,35404,34914,34941,35199,33124,30879,28120
27267,27334,27343,28175,29766,32097,32707,33801,32477
51318,51689,54123,58298,62351,67504,70116,72055,72635
47356,45242,44320,45035,46200,47318,47888,48144,46968
27075,34986,45337,54291,60765,66628,71706,74062,73807
50380,52278,55950,58466,62322,66839,71025,71711,70529
28317,28411,27878,27772,27790,30248,30157,28986,27114
38139,37901,37269,37338,37038,38046,36925,35922,33927
11747,13699,16812,21984,25868,28543,30769,31650,31322
23056,22718,21985,21690,20641,19885,18854,17939,17111
4862,3777,3005,2651,2269,1977,1740,1534,1246
27697,25083,23222,22327,20849,19570,18021,16334,14462
13576,12771,12465,11959,11826,11437,10863,10254,9011
19864,19234,18815,18656,18170,17629,17544,17405,16307
5662,7000,8751,10700,12548,14590,15937,16764,17653
2627,2424,2231,2141,2150,2153,2087,2051,1919
3829,3915,4002,4057,4409,4855,4910,4850,4541
5689,5925,6077,6942,7968,8370,8367,8490,8635
4079,4607,4637,4904,5040,5296,5274,5440,5324
2097,2136,2249,2455,2650,2784,2864,2958,2964
17221,17477,17812,18859,19595,21142,22595,23943,25471
1461,1328,1284,1227,1177,1123,1084,1018,816
1581,1364,1197,1149,1037,981,866,780,685
322825,342120,358173,369023,377261,387359,387911,386572,381511
203571,214608,223496,229917,233756,239539,243465,242541,243037
139770,145397,151804,157123,160259,164207,166568,163651,159597
60350,61776,62210,61747,59849,58056,56401,54699,52841
104789,107093,109465,111009,110402,110204,110589,108624,105335
48125,49594,50558,52329,52464,52104,53858,53240,51200
45782,49513,52543,53611,53662,53842,54207,53668,52168
39093,39936,42355,43705,44888,45711,46158,45499,43997
65347,66707,67544,70144,70639,72229,71552,71788,71093
28913,30318,31179,32396,32771,33601,34338,34417,33693
43111,43867,44985,46105,46468,47529,47845,46788,45638
35817,37311,36083,35460,34300,33655,33550,32145,29801
32159,30796,30073,29034,28114,27423,26420,24960,23545
36200,39717,43942,47273,50064,52807,54841,57099,56391
47113,52291,57417,60329,61420,64236,67747,68346,67670
89029,89981,91285,93895,95625,97813,100016,100462,100552
54870,56891,60106,61883,61954,63539,64549,64022,62068
24626,25487,26841,27884,28954,30157,30944,31271,30696
65690,69656,75209,79607,83154,88231,92864,96266,96479
7636,7279,7004,6831,6630,6434,5961,5663,5180
4739,4686,4632,4711,4722,4957,4908,4759,4972
3604,3413,3435,3468,3582,3537,3540,3494,3528
2009,1800,1604,1453,1368,1334,1584,1151,1121
1787,1584,1299,1200,1194,1148,1025,942,842
14969,14405,14228,14074,13842,13740,13622,12980,12069
13373,13951,14195,15051,15464,15345,16181,17144,19018
8708,9336,9851,11260,11895,12573,13412,14124,14738
8301,8425,8347,8455,8680,8712,8609,8237,7707
5532,5368,5245,5156,5004,5003,4937,4774,4609
8791,8276,8185,8052,7984,7886,7807,7304,6780
26932,26894,26574,26567,25519,24535,23930,22863,21532
13796,13846,14080,14693,14835,15362,15392,15528,15338
5869,5725,6125,6343,6502,7005,7207,7456,7573
22351,23269,23894,23935,23901,23193,22407,21801,20909
16744,17464,19729,21445,22651,24048,25661,26276,26214
10466,10292,10515,10705,10801,10989,10895,10570,9902
6660,7676,8877,9910,10666,12133,13404,13620,14543
5816,5496,5524,5578,5518,5514,5475,5263,5074
6767,7169,7582,7898,7894,8103,8692,8968,8974
12411,12627,13108,13511,13422,13617,14070,14117,13676
9885,10609,11488,12022,12232,12252,12528,12976,13216
8261,7652,7290,7052,6851,6565,6232,5972,5455
8329,7830,7818,7731,7807,7798,7757,7548,7036
679,732,657,635,617,660,712,688,563
2121,1938,1773,1722,1599,1522,1380,1253,1129
4057,4000,4078,4049,3859,4004,4075,4210,4200
1024,953,828,788,743,756,741,735,656
4222,3739,3389,3051,2822,2445,2239,2002,1657
3189,2824,2613,2461,2386,2270,2237,2062,1910
7389,7204,7224,7304,7242,7111,7089,6912,6692
7600,7381,7409,7444,7254,7169,7221,7068,6819
3030,2597,2322,1984,1802,1641,1522,1356,1160
8424,8082,7654,7370,6997,6641,6376,5770,5245
8020,7011,6680,6473,6142,6112,5687,5238,4810
4375,4317,4190,4318,4300,3738,3596,3361,3134
2266,2037,1768,1708,1239,1232,1205,1097,965
6338,6025,5637,5588,5160,5015,4770,4457,4145
18868,18156,17426,16825,15789,15221,14866,13900,12743
4512,4159,4016,3805,3622,3499,3347,3204,2970
3684,3362,3142,2904,2738,2559,2416,2160,1953
4991,5037,5578,6230,6513,7208,7706,8195,8425
4332,4111,4228,4309,4381,4459,4908,4875,4741
8105,7523,7556,7420,7111,6570,6049,5702,5172
10245,10317,10610,10792,10521,10712,10658,10630,10329
6342,6861,7496,7896,8337,9030,9701,10072,10093
6292,6495,7131,7919,8356,8906,9492,9500,9205
5893,5246,5165,4699,4474,4307,4276,3920,3221
15721,16290,16685,16918,16632,16776,16830,16463,15730
9625,10671,11205,11663,11568,11436,11460,11477,11072
6166,6507,6931,7308,7342,7773,7776,7654,7563
19166,19022,18964,18546,17680,16951,15900,14704,13678
6470,6180,6077,5974,5887,5850,5513,5312,4939
5155,5044,4966,4884,4816,4828,4610,4259,3853
12301,12045,11857,11909,11552,11355,10391,9927,9238
6163,5447,5132,4560,4133,3888,3620,3371,3041
12473,12032,12000,12462,12830,13292,13062,12504,11865
4449,3884,3502,3284,3053,2896,2638,2488,2215
394813,418176,420231,422174,421149,418574,415085,413367,413136
147764,153444,156215,158634,160483,161679,161827,162070,161160
88602,91573,95037,96459,95859,96680,97023,96231,92747
76846,82174,87812,97867,106213,113079,115740,114876,112595
69201,73624,78529,83363,87117,90147,92061,92597,91418
79593,82238,83539,84379,84410,85387,85004,84080,80910
26421,26791,26825,26935,26022,25969,24662,23390,22629
38279,39374,40066,40078,41006,42003,42298,42065,40387
48075,52570,56975,59760,61460,63962,64713,66730,67197
57876,58647,59161,59283,58044,58107,57274,55761,53718
35075,37524,39531,41700,43013,46065,50063,52133,54729
60786,63324,65038,65308,64946,65631,63283,62102,60475
84664,101188,122317,132633,138264,141055,141765,144174,145604
30390,38707,57290,71681,81968,88372,93463,97686,97436
26598,27986,29669,30592,30989,31534,30951,30316,29629
21236,27230,32247,36121,40074,43892,46571,50009,51950
40965,38384,36100,34641,32690,31247,30421,28902,26732
24943,26197,28245,31315,32828,33297,33900,34603,35047
54146,52985,52690,52125,50986,50809,49377,47495,44491
44254,45293,42581,42147,41576,41029,40102,38494,36314
31206,34380,37671,39538,40811,41694,41204,39453,37941
11603,15400,18309,19383,20696,21251,22137,22776,23804
21912,22457,22865,22746,22299,21682,22319,22696,22809
27766,29483,31372,32919,33102,33694,33256,32550,31332
23240,24794,26404,27899,28605,28736,28935,28895,28505
10788,10718,10483,10147,9544,9405,9110,8618,8096
13615,16681,19338,20386,20704,20687,20750,20830,20065
7469,7820,8111,8295,8385,8669,9141,9419,10028
12354,13014,13901,14533,15085,15115,15078,15263,15271
29979,30768,31171,30226,29156,28368,27453,26192,23784
15032,17173,19127,20342,21044,22079,23071,23788,23859
16235,18820,20672,21456,21987,23153,23820,24559,24980
10855,12810,13165,14342,15955,17027,17250,17547,18395
5393,5636,6366,7277,8722,8740,8853,8552,8361
4863,5269,5635,5816,5898,5853,5835,5710,5516
9885,10083,10255,10371,10650,10950,11013,10838,10593
6688,6569,6435,6527,6097,5748,5234,4870,4484
16396,15822,15451,15215,14731,14323,13632,12935,12045
14059,13350,12922,12685,12118,11681,11282,10545,9530
4080,3837,3578,3422,3323,3196,2980,2854,2514
14798,15604,16794,17965,18830,19980,19653,19272,18824
2525,2265,2132,2001,1892,1893,2151,1983,1733
681797,718719,727260,737098,739300,738674,729980,723323,716197
631284,672261,698982,728300,751509,766832,786306,804032,800866
194274,204438,208708,215360,216213,216470,211559,208005,202304
51281,51437,50082,49374,47291,45610,42936,41202,39611
78141,89248,94612,99600,105418,107890,110519,112241,111838
99021,110580,118214,122653,127127,129999,130372,131476,132001
63003,68072,69638,70197,71223,72287,71720,72441,71437
96613,98998,100519,102086,103149,103490,102585,102108,100276
195598,215457,222488,231176,239796,246985,251559,253297,254027
111452,123069,140751,150832,157219,162667,166002,170899,168625
99549,111684,124071,130106,134208,139083,141452,143101,143249
86113,90160,94398,99974,105030,109978,114328,117857,116363
88787,101106,114822,124717,133147,138388,141643,141944,142151
55997,62722,69261,74882,79557,81803,82533,85976,89030
48738,52603,57924,62705,68966,74826,78732,82991,84846
30318,31700,31007,30209,30081,29103,27798,26557,25013
31612,37772,41025,45149,49039,49729,52682,53062,54546
46126,49999,54252,58212,59926,60714,60827,60994,60107
40875,40561,39915,39769,38999,39426,38581,36627,34202
27402,29329,30774,33479,34237,35316,36059,35272,34700
35365,36348,38081,40783,43762,46334,47036,47502,47041
37984,41165,44046,46413,48369,50328,50062,50011,49269
47953,48226,48835,50508,51308,52067,51672,50645,49019
16220,17324,17030,17033,16719,16741,15807,15165,14064
9624,9772,9509,9307,9118,9036,8705,8303,7998
12219,12017,11722,11573,11200,10725,10304,10003,9516
10425,10337,10013,9635,9266,8841,8515,8104,7653
14933,14953,14376,13529,12696,11983,11268,10372,9469
17738,23116,28749,31922,35191,37375,38611,38803,38571
21036,25693,26408,26803,27755,29518,30870,31961,32302
27951,30718,31423,32324,33101,34208,36169,38716,40763
24256,24072,23212,23277,23566,22780,22235,21478,20629
19241,20525,21474,23142,25147,26475,27492,28648,29815
15205,13939,12776,11902,11126,10687,9785,8988,8074
21764,20679,20447,20663,21081,21321,20689,20273,19435
2036053,2079740,2087902,2116381,2154793,2152184,2171557,2215062,2263894
258547,284585,304273,322142,337982,352982,364856,372479,376665
219092,243156,271243,294406,316334,332136,345997,363807,372357
296141,318878,335465,341384,346972,353999,362726,371687,378566
92681,112569,120774,124623,126340,129393,131650,131925,132224
80663,85824,89328,92883,99550,106452,110837,115845,118828
161835,213857,244119,256990,266599,277589,287623,295802,305569
130997,148128,157084,162922,168796,172509,176698,181444,181928
51441,58241,59049,58735,59343,63723,65422,65547,65258
56933,60680,62021,63778,65899,66956,67814,71408,72018
87672,96152,105643,112403,120126,125305,132054,142134,145781
234078,283412,315871,344105,370858,383800,395224,412141,421487
94307,111047,123843,133059,142251,149464,158824,170250,178691
130913,140563,146010,152462,155559,158693,159788,163232,165298
82868,85282,85294,85580,84819,83730,82108,82108,82249
50594,58731,64614,68723,69801,71342,72583,74294,75198
54168,54865,54345,53077,51784,50854,50183,51265,54858
77996,90426,92141,92049,93837,95521,97923,99055,99730
79606,97445,103233,113284,124441,137165,143122,147182,147132
110629,122573,126023,130598,132483,135080,136938,136965,136442
54042,54204,54239,54965,54583,54602,53603,52178,49864
86608,95457,96048,95278,97358,99738,99921,104339,107690
48960,56211,62277,66696,69720,73096,75273,80262,85249
39834,56560,64831,70013,75433,78202,80536,83373,84768
41895,47209,49432,50506,54059,58578,62587,66085,68398
33634,44061,53151,57415,65675,70073,75066,78394,81140
31102,32191,31548,31270,33478,36029,38127,41351,44027
33843,41935,42800,42508,43807,46175,46906,47926,47340
29776,45837,54667,57969,62160,64869,66495,68285,69745
21486,32732,41024,44802,50335,60311,70188,78591,84237
56248,56633,60581,63769,64978,65243,65534,66390,64119
48104,57537,61337,62983,63143,64216,65597,65556,64978
59752,61165,61138,60986,61578,62738,63009,63358,65757
46740,63165,69078,70927,72582,73870,75728,78078,81571
27311,32714,36457,37614,38971,41309,42179,42575,43272
19734,25303,28552,30039,32241,39920,47684,56252,60098
48854,63687,70190,73132,76659,78678,82321,85307,86714
11317,14495,18610,25507,33714,38490,43306,46493,52022
11509,15591,22125,28475,30446,32172,36878,39384,41851
11005,13876,13693,13791,13213,13513,13001,13565,14405
14898,15894,16195,17247,17464,19031,20633,21602,22446
21317,25296,27254,27822,29210,30254,31728,32535,33558
13907,17690,19939,21171,22598,24724,27073,28501,29891
24377,28771,30966,32249,34428,36366,36240,36750,36688
4381,4708,4709,4719,4630,4732,4525,4369,4525
18499,20867,20880,23341,23932,23890,24028,24577,25466
24550,33080,36035,38614,40430,42409,45168,48046,49800
27705,27413,27017,26809,25954,24846,23250,21909,20549
19227,20408,20820,23444,24669,26076,26083,26294,25178
25575,30254,33924,36381,38105,38153,39993,40981,42408
20456,23448,26163,28591,31004,32711,33408,35596,37930
10732,9963,9321,8724,8225,7599,6959,6306,5769
